timestamp,AccX,AccY,AccZ
1753032473952,-0.42195001244544983,0.7849500179290771,10.312950134277344
1753032474019,-0.4459500312805176,0.8190000653266907,9.616950035095215
1753032474087,-0.3430500030517578,1.1460000276565552,9.451950073242188
1753032474154,-0.1399500072002411,,9.469050407409668
1753032474155,,0.9409500360488892,
1753032474221,-0.6160500049591064,,9.906000137329102
1753032474222,,1.0770000219345093,
1753032474288,-0.6349500417709351,1.2109500169754028,10.441950798034668
1753032474356,-0.42000001668930054,1.0699501037597656,10.033050537109375
1753032474423,-0.16095000505447388,,9.373050689697266
1753032474424,,1.1610000133514404,
1753032474490,0.04605000093579292,,
1753032474491,-0.19500000774860382,1.2679500579833984,9.391950607299805
1753032474558,-0.04200000315904617,1.0080000162124634,10.006950378417969
1753032474625,-0.2550000250339508,1.2829500436782837,9.253050804138184
1753032474692,-0.36195001006126404,1.3999500274658203,9.801000595092773
1753032474759,-0.17805001139640808,1.3780500888824463,9.844050407409668
1753032474826,-0.3720000088214874,1.3399500846862793,9.90195083618164
1753032474893,-0.5490000247955322,,
1753032474894,,1.2559500932693481,10.37505054473877
1753032474960,-0.27195000648498535,,
1753032474961,-0.2670000195503235,1.221000075340271,10.062000274658203
1753032475028,-0.3910500109195709,,9.540000915527344
1753032475029,,1.6230000257492065,
1753032475095,-0.027000000700354576,1.2610501050949097,9.862950325012207
1753032475167,-0.286050021648407,1.0630500316619873,10.171950340270996
1753032475230,-0.29805001616477966,,9.076050758361816
1753032475231,,1.0669500827789307,
1753032475297,-0.5400000214576721,1.4929500818252563,9.871050834655762
1753032475364,-0.14505000412464142,1.2090001106262207,10.122000694274902
1753032475431,-0.8629500269889832,1.2469500303268433,10.060050010681152
1753032475498,-0.1969500035047531,1.350000023841858,9.885000228881836
1753032475565,-0.2070000171661377,1.201050043106079,10.234050750732422
1753032475633,-0.6019500494003296,1.2090001106262207,9.117000579833984
1753032475634,,1.327950119972229,
1753032475700,-0.08295000344514847,1.3260000944137573,9.226950645446777
1753032475767,0.08895000070333481,1.2420001029968262,10.134000778198242
1753032475834,-0.23805001378059387,0.8419500589370728,10.366050720214844
1753032475903,-0.6070500016212463,1.3039500713348389,9.736950874328613
1753032475969,-0.40995001792907715,1.2850500345230103,10.038000106811523
1753032476036,-0.36000001430511475,1.0980000495910645,9.16200065612793
1753032476103,-0.3360000252723694,1.2490500211715698,10.651050567626953
1753032476170,0.08400000631809235,0.9139500260353088,10.480950355529785
1753032476238,-0.4510500133037567,0.8329500555992126,9.556950569152832
1753032476305,-0.07095000147819519,1.3930500745773315,9.916050910949707
1753032476372,0.08895000070333481,1.1299500465393066,9.09000015258789
1753032476439,-0.5659500360488892,0.856950044631958,10.456950187683105
1753032476506,0.0,0.8209500312805176,9.282000541687012
1753032476573,-0.492000013589859,1.1820000410079956,9.592950820922852
1753032476641,-0.6760500073432922,1.2660000324249268,9.076050758361816
1753032476708,-0.4849500358104706,,
1753032476709,-0.42705002427101135,1.2490500211715698,9.636000633239746
1753032476775,0.019050000235438347,0.8659500479698181,8.961000442504883
1753032476843,-0.7549500465393066,1.1320500373840332,10.56705093383789
1753032476910,0.20805001258850098,0.9379500150680542,9.499950408935547
1753032476977,-0.037050001323223114,0.7609500288963318,10.198050498962402
1753032477047,-0.4249500334262848,0.9979500770568848,10.02405071258545
1753032477113,-0.22605000436306,1.0530000925064087,9.9660005569458
1753032477180,-0.7690500617027283,1.2109500169754028,9.835050582885742
1753032477246,-0.20205001533031464,,
1753032477247,-0.25995001196861267,1.1010000705718994,9.835050582885742
1753032477313,0.19905000925064087,,10.342050552368164
1753032477314,,1.2880500555038452,
1753032477382,-0.7450500130653381,,
1753032477383,-0.9270000457763672,1.0030500888824463,9.628950119018555
1753032477450,0.27300000190734863,1.3309500217437744,8.563950538635254
1753032477515,0.7800000309944153,1.2280501127243042,9.064050674438477
1753032477585,-0.18300001323223114,0.9499500393867493,11.545950889587402
1753032477649,-0.11595000326633453,,
1753032477650,-0.5730000138282776,0.5790000557899475,9.478050231933594
1753032477717,-0.35295000672340393,,
1753032477718,-0.23100000619888306,1.5649501085281372,10.675050735473633
1753032477785,0.24195000529289246,1.009950041770935,9.16200065612793
1753032477851,-0.6379500031471252,0.8329500555992126,9.588000297546387
1753032477918,-0.7480500340461731,1.2990000247955322,10.474050521850586
1753032477986,0.17295001447200775,0.8400000333786011,10.378050804138184
1753032478053,-0.6780000329017639,1.294950008392334,11.017050743103027
1753032478121,0.32805001735687256,,10.162050247192383
1753032478122,,0.9690000414848328,
1753032478188,0.43605002760887146,,8.82705020904541
1753032478189,,0.6889500617980957,9.33495044708252
1753032478255,0.3139500021934509,,
1753032478256,0.08400000631809235,0.8260500431060791,8.83905029296875
1753032478322,-0.44895002245903015,0.8209500312805176,10.28895092010498
1753032478390,-0.34800001978874207,0.7440000176429749,9.342000007629395
1753032478457,-0.7240500450134277,0.9720000624656677,8.944050788879395
1753032478523,0.14100000262260437,,
1753032478524,0.5220000147819519,0.4740000367164612,9.052050590515137
1753032478591,-0.6589500308036804,1.1920500993728638,8.976000785827637
1753032478658,0.04305000230669975,1.1389501094818115,10.075950622558594
1753032478725,1.1539500951766968,0.49995002150535583,8.587950706481934
1753032478793,-0.775950014591217,0.9739500284194946,12.235050201416016
1753032478860,0.19905000925064087,0.2749500274658203,10.099950790405273
1753032478928,-1.0009500980377197,1.7449500560760498,10.27695083618164
1753032478997,-0.2760000228881836,1.1460000276565552,9.307950019836426
1753032479063,-0.31200000643730164,,
1753032479064,-0.5920500159263611,0.8329500555992126,8.808000564575195
1753032479130,-0.5110500454902649,,
1753032479131,-1.0279500484466553,0.7159500122070312,9.351000785827637
1753032479196,-1.2960000038146973,1.201050043106079,10.593000411987305
1753032479263,-0.18105000257492065,0.6919500231742859,10.557000160217285
1753032479333,0.3330000042915344,0.5220000147819519,9.19800090789795
1753032479399,0.0070500001311302185,0.8710500597953796,9.454050064086914
1753032479466,0.26805001497268677,0.7990500330924988,8.629050254821777
1753032479533,0.2440500110387802,0.9670500755310059,8.820000648498535
1753032479599,-0.40800002217292786,,
1753032479600,-0.05595000088214874,0.853950023651123,12.66300106048584
1753032479667,1.3120501041412354,0.8020500540733337,8.952000617980957
1753032479734,0.16305001080036163,0.6919500231742859,9.043050765991211
